Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:30:24,0.09939854384299,24.25079299999925,24.25079299999925,0.00000000000000
2024-10-24 12:30:25,0.10327455919395,25.91131100000348,25.91131100000348,0.00000000000000
2024-10-24 12:30:26,0.08514664143803,30.96049199999834,30.96049199999834,0.00000000000000
2024-10-24 12:30:27,0.11310084825636,30.92661700000463,30.92661700000463,0.00000000000000
2024-10-24 12:30:28,0.07273299748111,26.93779699999141,26.93779699999141,0.00000000000000
2024-10-24 12:30:29,0.13165354330709,34.40646699999343,34.40646699999343,0.00000000000000
2024-10-24 12:30:30,0.07694733522548,33.78476500000397,33.78476500000397,0.00000000000000
2024-10-24 12:30:31,0.11927181418707,34.36862500000279,34.36862500000279,0.00000000000000
2024-10-24 12:30:32,0.09514807813485,33.96072899999854,33.96072899999854,0.00000000000000
2024-10-24 12:30:33,0.12849513038014,34.75693000000319,34.75693000000319,0.00000000000000
2024-10-24 12:30:34,0.08191018342821,33.75088999999571,33.75088999999571,0.00000000000000
2024-10-24 12:30:35,0.12711864406780,30.22324999999546,30.22324999999546,0.00000000000000
2024-10-24 12:30:36,0.08867150520669,31.95237100000668,31.95237100000668,0.00000000000000
