Date,CPU Utilization,CPU Power
2024-10-24 12:30:24,0.00000000000000,0.00000000000000
2024-10-24 12:30:25,0.00031486146096,0.07899789939025
2024-10-24 12:30:26,0.03153579312520,11.46684888888828
2024-10-24 12:30:27,0.01822180333019,4.98262162777852
2024-10-24 12:30:28,0.01322418136020,4.89778127272571
2024-10-24 12:30:29,0.03149606299213,8.23121220095537
2024-10-24 12:30:30,0.03153579312520,13.84621516393606
2024-10-24 12:30:31,0.03138731952291,9.04437500000074
2024-10-24 12:30:32,0.03150598613737,11.24527450331077
2024-10-24 12:30:33,0.03141690229343,8.49802689486631
2024-10-24 12:30:34,0.03130929791271,12.90091934362770
2024-10-24 12:30:35,0.03138731952291,7.46253086419641
2024-10-24 12:30:36,0.03155569580309,11.37095053381021
