Date,CPU Utilization,CPU Power
2024-10-24 12:42:36,0.00000000000000,0.00000000000000
2024-10-24 12:42:37,0.00031505986137,0.11825099494948
2024-10-24 12:42:38,0.03080792203710,9.24637874486882
2024-10-24 12:42:39,0.01292967518133,4.21992455755342
2024-10-24 12:42:40,0.01887979861548,5.82499523219673
2024-10-24 12:42:41,0.03115166771554,8.92939370400191
2024-10-24 12:42:42,0.03138731952291,8.23074268656713
2024-10-24 12:42:43,0.03158559696778,8.04788563218190
2024-10-24 12:42:44,0.03176100628931,9.32274187500034
2024-10-24 12:42:45,0.03136762860728,8.92346811145360
2024-10-24 12:42:46,0.03141690229343,8.08201346704940
2024-10-24 12:42:47,0.03154574132492,8.10053706896390
