__run_id,__done,function_name,version,cpu_time,memory_usage,avg_cpu_time,avg_memory_usage,total_cpu_time,total_memory_usage,total_energy
run_10_repetition_18,DONE,Matrix Chain Multiplication,normal,0.008090;0.338597;2.359022,4.64;3.10;2.31,0.901903,3.35,2.708645,10.04,17.556039
run_11_repetition_18,DONE,Matrix Chain Multiplication,memoized,0.002096;0.002404;0.001954,6.19;5.53;6.50,0.002151,6.07,0.010297,18.22,0.000000
run_12_repetition_18,DONE,Can I Win,normal,0.003331;0.696121;1.498889,3.27;2.38;1.46,0.732780,2.37,2.201106,7.12,16.233001
run_13_repetition_18,DONE,Can I Win,memoized,0.001828;0.036253;0.061318,6.41;142.80;289.01,0.033133,146.07,0.102466,438.22,0.415821
run_14_repetition_18,DONE,K-equal Sum Partitions,normal,0.001227;0.027243;0.110970,10.26;143.49;291.90,0.046480,148.55,0.142157,445.65,0.302053
run_15_repetition_18,DONE,K-equal Sum Partitions,memoized,0.000657;0.024882;0.180715,10.08;159.39;332.10,0.068751,167.19,0.209025,501.57,0.220299
run_16_repetition_18,DONE,All Possible Full Binary Trees,normal,0.003404;0.642736;2.678525,17.25;19781.12;65674.71,1.108222,28491.03,3.327832,85473.08,30.969324
run_17_repetition_18,DONE,All Possible Full Binary Trees,memoized,0.001456;0.081826;0.263817,5.23;3709.71;9214.40,0.115700,4309.78,0.350291,12929.34,0.934703
run_0_repetition_19,DONE,Fibonacci,normal,0.000763;0.627750;4.025824,3.66;8.51;2.38,1.551446,4.85,4.657979,14.55,34.957839
run_1_repetition_19,DONE,Fibonacci,memoized,0.000641;0.000597;0.000251,4.02;10.20;3.99,0.000496,6.07,0.004003,18.20,0.000000
run_2_repetition_19,DONE,Knapsack,normal,0.000562;1.591479;9.258155,1.92;13.62;1.77,3.616732,5.77,10.852406,17.32,90.024950
run_3_repetition_19,DONE,Knapsack,memoized,0.000684;0.017088;0.022267,2.82;293.32;272.48,0.013346,189.54,0.043909,568.62,0.178769
run_4_repetition_19,DONE,Coin Change,normal,0.003253;0.102114;5.581637,6.12;5.35;4.64,1.895668,5.37,5.690347,16.11,47.482363
run_5_repetition_19,DONE,Coin Change,memoized,0.001144;0.000886;0.000940,6.55;5.68;5.31,0.000990,5.85,0.005429,17.54,0.000000
run_6_repetition_19,DONE,Levenshtein Distance,normal,0.007161;1.456640;8.596157,6.75;4.09;2.46,3.353319,4.43,10.063949,13.30,108.343250
run_7_repetition_19,DONE,Levenshtein Distance,memoized,0.001430;0.001285;0.000961,9.70;10.81;7.00,0.001226,9.17,0.006587,27.52,0.000000
run_8_repetition_19,DONE,Factorial,normal,0.002315;0.526610;1.600881,41.23;2120.77;3814.47,0.709935,1992.16,2.133897,5976.47,23.936370
run_9_repetition_19,DONE,Factorial,memoized,0.001948;0.497225;0.407379,52.83;16975.85;41979.58,0.302184,19669.42,0.909956,59008.26,6.181531
run_10_repetition_19,DONE,Matrix Chain Multiplication,normal,0.008763;0.362580;2.299855,4.64;3.10;2.31,0.890399,3.35,2.673643,10.04,18.328332
run_11_repetition_19,DONE,Matrix Chain Multiplication,memoized,0.002089;0.002108;0.001751,6.19;5.53;6.50,0.001983,6.07,0.008893,18.22,0.091296
run_12_repetition_19,DONE,Can I Win,normal,0.003034;0.664502;1.525009,3.27;2.38;1.46,0.730848,2.37,2.195929,7.12,26.234171
run_13_repetition_19,DONE,Can I Win,memoized,0.001277;0.041184;0.063026,6.41;142.80;289.01,0.035162,146.07,0.107789,438.22,0.537776
run_14_repetition_19,DONE,K-equal Sum Partitions,normal,0.001217;0.024189;0.114936,10.26;143.49;291.90,0.046781,148.55,0.143547,445.65,0.214693
run_15_repetition_19,DONE,K-equal Sum Partitions,memoized,0.001329;0.028801;0.184434,10.08;159.39;332.10,0.071521,167.19,0.217422,501.57,0.241756
run_16_repetition_19,DONE,All Possible Full Binary Trees,normal,0.003506;0.764890;2.427339,17.25;19781.12;65674.71,1.065245,28491.03,3.199774,85473.08,26.400471
run_17_repetition_19,DONE,All Possible Full Binary Trees,memoized,0.000715;0.083516;0.260165,5.23;3709.71;9214.40,0.114799,4309.78,0.347469,12929.34,0.926133
