Date,CPU Utilization,CPU Power
2024-10-24 12:32:21,0.00000000000000,0.00000000000000
2024-10-24 12:32:22,0.00031605562579,0.06561791334895
2024-10-24 12:32:23,0.03151591553735,9.22549281609024
2024-10-24 12:32:24,0.01731192949323,6.01721086572674
2024-10-24 12:32:25,0.01451104100946,4.60712349655002
2024-10-24 12:32:26,0.03142677561282,9.79987765042936
2024-10-24 12:32:27,0.03150598613737,11.11132138157700
2024-10-24 12:32:28,0.03149606299213,9.64619299363227
2024-10-24 12:32:29,0.03138731952291,7.02684449877597
2024-10-24 12:32:30,0.03137747097584,8.50638505747146
2024-10-24 12:32:31,0.03145643284052,9.12703302180894
2024-10-24 12:32:32,0.03147623544224,7.16596172248923
2024-10-24 12:32:33,0.03133813851457,8.89946687897996
2024-10-24 12:32:34,0.03151591553735,6.46953990719356
