Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:51:45,0.10097514941806,28.65697000001092,28.65697000001092,0.00000000000000
2024-10-24 12:51:46,0.05122564424890,25.96123800000350,25.96123800000350,0.00000000000000
2024-10-24 12:51:47,0.11688720856963,26.88146199999028,26.88146199999028,0.00000000000000
2024-10-24 12:51:48,0.08312262958281,26.77306300000055,26.77306300000055,0.00000000000000
2024-10-24 12:51:49,0.12911313068004,26.34758900001179,26.34758900001179,0.00000000000000
2024-10-24 12:51:50,0.08438287153652,25.73699499999930,25.73699499999930,0.00000000000000
2024-10-24 12:51:51,0.12708398867568,28.19041799999832,28.19041799999832,0.00000000000000
2024-10-24 12:51:52,0.10274188465175,27.78789300000062,27.78789300000062,0.00000000000000
2024-10-24 12:51:53,0.10786163522013,28.33336200000485,28.33336200000485,0.00000000000000
2024-10-24 12:51:54,0.09384808537351,29.16655100000207,29.16655100000207,0.00000000000000
2024-10-24 12:51:55,0.13209915280828,29.80821299999661,29.80821299999661,0.00000000000000
2024-10-24 12:51:56,0.07631661936298,29.60166899999604,29.60166899999604,0.00000000000000
2024-10-24 12:51:57,0.14173228346457,31.89725800001179,31.89725800001179,0.00000000000000
2024-10-24 12:51:58,0.08201892744479,29.32481500001450,29.32481500001450,0.00000000000000
