Date,CPU Utilization,CPU Power
2024-10-24 12:49:49,0.00000000000000,0.00000000000000
2024-10-24 12:49:50,0.00031377470976,0.15998415483872
2024-10-24 12:49:51,0.03155569580309,7.98840078124764
2024-10-24 12:49:52,0.01920654911839,7.34764328627361
2024-10-24 12:49:53,0.01228346456693,3.64250300980433
2024-10-24 12:49:54,0.03148614609572,13.58099560000119
2024-10-24 12:49:55,0.03157562361857,9.73014816901282
2024-10-24 12:49:56,0.03147623544224,10.78499844237020
2024-10-24 12:49:57,0.03149606299213,6.94078717948660
2024-10-24 12:49:58,0.03142677561282,11.65130993150803
2024-10-24 12:49:59,0.03153579312520,9.23942173913020
2024-10-24 12:50:00,0.03140703517588,13.05256961538711
2024-10-24 12:50:01,0.03150598613737,8.93636259541974
