Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:40:06,0.07793840351980,26.71282200000132,26.71282200000132,0.00000000000000
2024-10-24 12:40:07,0.08648989898990,26.47252699999081,26.47252699999081,0.00000000000000
2024-10-24 12:40:08,0.12030075187970,29.20158500000252,29.20158500000252,0.00000000000000
2024-10-24 12:40:09,0.09946490399748,32.51584700000240,32.51584700000240,0.00000000000000
2024-10-24 12:40:10,0.07714105793451,30.53800699999556,30.53800699999556,0.00000000000000
2024-10-24 12:40:11,0.12046672973825,34.03769399999874,34.03769399999874,0.00000000000000
2024-10-24 12:40:12,0.08163265306122,34.11703900000430,34.11703900000430,0.00000000000000
2024-10-24 12:40:13,0.12013910844135,34.43851100000029,34.43851100000029,0.00000000000000
2024-10-24 12:40:14,0.09323640960809,33.40567599999486,33.40567599999486,0.00000000000000
2024-10-24 12:40:15,0.11247251021049,34.66122700000415,34.66122700000415,0.00000000000000
2024-10-24 12:40:16,0.12078208766950,34.69223299999430,34.69223299999430,0.00000000000000
2024-10-24 12:40:17,0.11762850835699,34.77719399999478,34.77719399999478,0.00000000000000
2024-10-24 12:40:18,0.09786028949025,33.73245800001314,33.73245800001314,0.00000000000000
