Date,CPU Utilization,CPU Power
2024-10-24 13:03:23,0.00000000000000,0.00000000000000
2024-10-24 13:03:24,0.00031645569620,0.11378330414742
2024-10-24 13:03:25,0.03132832080201,6.56979882075558
2024-10-24 13:03:26,0.01790201005025,6.78690436744012
2024-10-24 13:03:27,0.01354330708661,2.81480418750038
2024-10-24 13:03:28,0.03160556257901,10.75265895521638
2024-10-24 13:03:29,0.03138731952291,7.86601693548765
2024-10-24 13:03:30,0.03163555836761,9.49978851351409
2024-10-24 13:03:31,0.03151591553735,8.06796426666745
2024-10-24 13:03:32,0.03145643284052,9.18069355828299
2024-10-24 13:03:33,0.03144654088050,8.56319407007884
2024-10-24 13:03:34,0.03151591553735,12.20568135593844
2024-10-24 13:03:35,0.03189137985475,7.60366155555662
