Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:03:23,0.09108099590293,23.84289599998738,23.84289599998738,0.00000000000000
2024-10-24 13:03:24,0.06867088607595,24.69097699999111,24.69097699999111,0.00000000000000
2024-10-24 13:03:25,0.13283208020050,27.85594700000365,27.85594700000365,0.00000000000000
2024-10-24 13:03:26,0.06752512562814,25.59972699999344,25.59972699999344,0.00000000000000
2024-10-24 13:03:27,0.14614173228346,30.37370100000408,30.37370100000408,0.00000000000000
2024-10-24 13:03:28,0.08470290771176,28.81712599997991,28.81712599997991,0.00000000000000
2024-10-24 13:03:29,0.11676082862524,29.26158300001407,29.26158300001407,0.00000000000000
2024-10-24 13:03:30,0.09364125276811,28.11937400000170,28.11937400000170,0.00000000000000
2024-10-24 13:03:31,0.11818468326505,30.25486600000295,30.25486600000295,0.00000000000000
2024-10-24 13:03:32,0.10254797106008,29.92906100000255,29.92906100000255,0.00000000000000
2024-10-24 13:03:33,0.11666666666667,31.76944999999250,31.76944999999250,0.00000000000000
2024-10-24 13:03:34,0.07437756066814,28.80540800001472,28.80540800001472,0.00000000000000
2024-10-24 13:03:35,0.11651405115251,27.77971400000388,27.77971400000388,0.00000000000000
