Date,CPU Utilization,CPU Power
2024-10-24 12:28:28,0.00000000000000,0.00000000000000
2024-10-24 12:28:29,0.00063311174422,0.17054950967741
2024-10-24 12:28:30,0.03152585119798,7.87340185614848
2024-10-24 12:28:31,0.02076124567474,4.90017225640958
2024-10-24 12:28:32,0.01067503924647,4.20529781081132
2024-10-24 12:28:33,0.03147623544224,9.70783960674249
2024-10-24 12:28:34,0.03155569580309,11.29442631579303
2024-10-24 12:28:35,0.03156565656566,8.65174962406004
2024-10-24 12:28:36,0.03158559696778,12.13869163762954
2024-10-24 12:28:37,0.03152585119798,8.32908708133883
2024-10-24 12:28:38,0.03151591553735,13.22621225296352
2024-10-24 12:28:39,0.03145643284052,8.75206354430426
2024-10-24 12:28:40,0.03141690229343,13.45548319999943
2024-10-24 12:28:41,0.03150598613737,9.55628501362363
