Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:30:58,0.10646984924623,28.61290300000110,28.61290300000110,0.00000000000000
2024-10-24 12:30:59,0.09359296482412,25.57598400001007,25.57598400001007,0.00000000000000
2024-10-24 12:31:00,0.12074401008827,35.31497299998591,35.31497299998591,0.00000000000000
2024-10-24 12:31:01,0.06987724268178,27.55418999999529,27.55418999999529,0.00000000000000
2024-10-24 12:31:02,0.10113065326633,30.11753800000588,30.11753800000588,0.00000000000000
2024-10-24 12:31:03,0.10834645669291,34.39395499999227,34.39395499999227,0.00000000000000
2024-10-24 12:31:04,0.10705289672544,34.94113400000788,34.94113400000788,0.00000000000000
2024-10-24 12:31:05,0.11320754716981,34.22342299998854,34.22342299998854,0.00000000000000
2024-10-24 12:31:06,0.13297536323437,35.69857800001046,35.69857800001046,0.00000000000000
2024-10-24 12:31:07,0.10342659541025,34.63132000000041,34.63132000000041,0.00000000000000
2024-10-24 12:31:08,0.10081915563957,34.83651999999711,34.83651999999711,0.00000000000000
2024-10-24 12:31:09,0.11177581863980,34.40378199999395,34.40378199999395,0.00000000000000
