Date,CPU Utilization,CPU Power
2024-10-24 13:00:04,0.00000000000000,0.00000000000000
2024-10-24 13:00:05,0.00000000000000,0.00000000000000
2024-10-24 13:00:06,0.03119092627599,8.85888871875113
2024-10-24 13:00:07,0.01253918495298,3.11353520215665
2024-10-24 13:00:08,0.01914626490898,4.67588951977411
2024-10-24 13:00:09,0.03147623544224,8.54925426829141
2024-10-24 13:00:10,0.03153579312520,10.09867951070636
2024-10-24 13:00:11,0.03155569580309,9.22248590425412
2024-10-24 13:00:12,0.03145643284052,10.28271858736424
2024-10-24 13:00:13,0.03141690229343,9.19208834951342
2024-10-24 13:00:14,0.03148614609572,9.79516617647331
2024-10-24 13:00:15,0.03157562361857,9.40479316939603
