Date,CPU Utilization,CPU Power
2024-10-24 12:59:30,0.00000000000000,0.00000000000000
2024-10-24 12:59:31,0.00031545741325,0.07474813772456
2024-10-24 12:59:32,0.03151591553735,8.44267611465065
2024-10-24 12:59:33,0.01764891270091,4.59951849411831
2024-10-24 12:59:34,0.01422250316056,5.14432274336319
2024-10-24 12:59:35,0.03156565656566,7.79017428571567
2024-10-24 12:59:36,0.03112228858849,12.41097137499552
2024-10-24 12:59:37,0.03141690229343,7.63719172932439
2024-10-24 12:59:38,0.03146633102580,10.43632962963009
2024-10-24 12:59:39,0.03148614609572,7.92960749279593
2024-10-24 12:59:40,0.03145643284052,8.84317857143016
2024-10-24 12:59:41,0.03139717425432,6.83790938271552
2024-10-24 12:59:42,0.03155569580309,9.29565117845346
2024-10-24 12:59:43,0.03140703517588,7.39841670761399
