Date,CPU Utilization,CPU Power
2024-10-24 13:02:00,0.00000000000000,0.00000000000000
2024-10-24 13:02:01,0.00031535793125,0.08011650000007
2024-10-24 13:02:02,0.03161555485299,8.89691465798006
2024-10-24 13:02:03,0.01353478124016,3.66518187076597
2024-10-24 13:02:04,0.01790763430726,8.48532320419601
2024-10-24 13:02:05,0.03141690229343,7.85399393939231
2024-10-24 13:02:06,0.03158559696778,9.75323089700505
2024-10-24 13:02:07,0.03145643284052,6.51628785872283
2024-10-24 13:02:08,0.03145643284052,11.21428073770328
2024-10-24 13:02:09,0.03152585119798,7.37712394737173
2024-10-24 13:02:10,0.03146633102580,9.98202419928457
2024-10-24 13:02:11,0.03143665513989,7.98535404700115
