Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:32:54,0.06443461781428,24.80865199999243,24.80865199999243,0.00000000000000
2024-10-24 12:32:55,0.09010989010989,26.70922200000496,26.70922200000496,0.00000000000000
2024-10-24 12:32:56,0.09747634069401,28.64848599999095,28.64848599999095,0.00000000000000
2024-10-24 12:32:57,0.10183428209994,29.45079100001021,29.45079100001021,0.00000000000000
2024-10-24 12:32:58,0.07233101705622,29.46067899999616,29.46067899999616,0.00000000000000
2024-10-24 12:32:59,0.13241292751804,33.46835999999894,33.46835999999894,0.00000000000000
2024-10-24 12:33:00,0.08987701040681,33.92215399999986,33.92215399999986,0.00000000000000
2024-10-24 12:33:01,0.12121212121212,34.77102899999591,34.77102899999591,0.00000000000000
2024-10-24 12:33:02,0.11536030341340,34.49325899999531,34.49325899999531,0.00000000000000
2024-10-24 12:33:03,0.11142587346553,34.33658199998899,34.33658199998899,0.00000000000000
2024-10-24 12:33:04,0.08478329642518,33.94394399999874,33.94394399999874,0.00000000000000
2024-10-24 12:33:05,0.11629372833281,35.15854099999706,35.15854099999706,0.00000000000000
