Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:44:33,0.10047543581616,27.02922799999942,27.02922799999942,0.00000000000000
2024-10-24 12:44:34,0.08209662140827,26.64647700000205,26.64647700000205,0.00000000000000
2024-10-24 12:44:35,0.10876418663304,31.38212199999543,31.38212199999543,0.00000000000000
2024-10-24 12:44:36,0.07459867799811,30.37858499999857,30.37858499999857,0.00000000000000
2024-10-24 12:44:37,0.13061224489796,29.31993199999852,29.31993199999852,0.00000000000000
2024-10-24 12:44:38,0.07987421383648,32.96823800000129,32.96823800000129,0.00000000000000
2024-10-24 12:44:39,0.10542929292929,33.87521899999410,33.87521899999410,0.00000000000000
2024-10-24 12:44:40,0.08359522313011,33.53006500001356,33.53006500001356,0.00000000000000
2024-10-24 12:44:41,0.11660888748818,34.12717100000009,34.12717100000009,0.00000000000000
2024-10-24 12:44:42,0.11132134973195,33.58365499999491,33.58365499999491,0.00000000000000
2024-10-24 12:44:43,0.10554505356018,31.97605299999123,31.97605299999123,0.00000000000000
2024-10-24 12:44:44,0.10301507537688,34.56241199999931,34.56241199999931,0.00000000000000
