Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:01:27,0.10859301227573,26.87212399998680,26.87212399998680,0.00000000000000
2024-10-24 13:01:28,0.04396984924623,24.15612699999474,24.15612699999474,0.00000000000000
2024-10-24 13:01:29,0.11597856917743,32.36997299999348,32.36997299999348,0.00000000000000
2024-10-24 13:01:30,0.06685588142542,31.20981999998912,31.20981999998912,0.00000000000000
2024-10-24 13:01:31,0.10104199557941,28.07823600000120,28.07823600000120,0.00000000000000
2024-10-24 13:01:32,0.10044080604534,34.03873100000783,34.03873100000783,0.00000000000000
2024-10-24 13:01:33,0.11972274732199,32.26334499998484,32.26334499998484,0.00000000000000
2024-10-24 13:01:34,0.08540031397174,33.75858100000187,33.75858100000187,0.00000000000000
2024-10-24 13:01:35,0.11925739458779,34.40042399999220,34.40042399999220,0.00000000000000
2024-10-24 13:01:36,0.11451104100946,34.90512300000410,34.90512300000410,0.00000000000000
2024-10-24 13:01:37,0.11506935687264,34.40799299997161,34.40799299997161,0.00000000000000
2024-10-24 13:01:38,0.07120451693852,33.84085600002436,33.84085600002436,0.00000000000000
2024-10-24 13:01:39,0.13054419628814,34.42135999997845,34.42135999997845,0.00000000000000
2024-10-24 13:01:40,0.09848484848485,34.51730599999428,34.51730599999428,0.00000000000000
