Date,CPU Utilization,CPU Power
2024-10-24 12:40:39,0.00000000000000,0.00000000000000
2024-10-24 12:40:40,0.00031515915537,0.15348525949368
2024-10-24 12:40:41,0.03109296482412,8.07874576847292
2024-10-24 12:40:42,0.01103752759382,3.98987290983567
2024-10-24 12:40:43,0.02046599496222,4.75700137844703
2024-10-24 12:40:44,0.03150598613737,14.79405764192083
2024-10-24 12:40:45,0.03150598613737,7.78395333333243
2024-10-24 12:40:46,0.03144654088050,11.97341186441116
2024-10-24 12:40:47,0.03154574132492,9.02712587600952
2024-10-24 12:40:48,0.03152585119798,10.92917756410223
2024-10-24 12:40:49,0.03148614609572,8.22851067961044
2024-10-24 12:40:50,0.03146633102580,13.19129098038983
