Date,CPU Utilization,CPU Power
2024-10-24 12:38:43,0.00000000000000,0.00000000000000
2024-10-24 12:38:44,0.00031705770450,0.09348619101123
2024-10-24 12:38:45,0.03147623544224,7.65195292479298
2024-10-24 12:38:46,0.01069518716578,4.87777874193415
2024-10-24 12:38:47,0.02044025157233,5.04218976776006
2024-10-24 12:38:48,0.03156565656566,10.09074983164776
2024-10-24 12:38:49,0.03148614609572,7.23836758794031
2024-10-24 12:38:50,0.03172110552764,12.07298280252009
2024-10-24 12:38:51,0.03167564143174,6.01260929432104
2024-10-24 12:38:52,0.03147623544224,7.57987393483661
2024-10-24 12:38:53,0.03149606299213,7.30061564102727
2024-10-24 12:38:54,0.03142677561282,9.96887953020241
