Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:38:43,0.09909062402007,26.19567200000165,26.19567200000165,0.00000000000000
2024-10-24 12:38:44,0.08465440710209,24.96081299999787,24.96081299999787,0.00000000000000
2024-10-24 12:38:45,0.11299968523765,27.47051100000681,27.47051100000681,0.00000000000000
2024-10-24 12:38:46,0.05850896508336,26.68431899999268,26.68431899999268,0.00000000000000
2024-10-24 12:38:47,0.11509433962264,28.39140700000280,28.39140700000280,0.00000000000000
2024-10-24 12:38:48,0.09375000000000,29.96952699999383,29.96952699999383,0.00000000000000
2024-10-24 12:38:49,0.12531486146096,28.80870300000242,28.80870300000242,0.00000000000000
2024-10-24 12:38:50,0.07474874371859,28.44920699999784,28.44920699999784,0.00000000000000
2024-10-24 12:38:51,0.18403547671840,34.93326000000525,34.93326000000525,0.00000000000000
2024-10-24 12:38:52,0.12559017941454,30.24369699999806,30.24369699999806,0.00000000000000
2024-10-24 12:38:53,0.12283464566929,28.47240100000636,28.47240100000636,0.00000000000000
2024-10-24 12:38:54,0.09365179132621,29.70726100000320,29.70726100000320,0.00000000000000
