Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 12:52:19,0.06096794468887,24.72985600000538,24.72985600000538,0.00000000000000
2024-10-24 12:52:20,0.09119596087094,29.40965400000277,29.40965400000277,0.00000000000000
2024-10-24 12:52:21,0.12848636790975,28.70988700000453,28.70988700000453,0.00000000000000
2024-10-24 12:52:22,0.08624488511174,28.32805300000473,28.32805300000473,0.00000000000000
2024-10-24 12:52:23,0.07680201447907,28.44914599999902,28.44914599999902,0.00000000000000
2024-10-24 12:52:24,0.12315425699026,30.75358299999789,30.75358299999789,0.00000000000000
2024-10-24 12:52:25,0.08975979772440,28.71098599999095,28.71098599999095,0.00000000000000
2024-10-24 12:52:26,0.12802768166090,27.67070599998988,27.67070599998988,0.00000000000000
2024-10-24 12:52:27,0.08827238335435,27.65489700000035,27.65489700000035,0.00000000000000
2024-10-24 12:52:28,0.10663730732935,33.69705800000520,33.69705800000520,0.00000000000000
2024-10-24 12:52:29,0.11720226843100,30.33299100000295,30.33299100000295,0.00000000000000
2024-10-24 12:52:30,0.10926216640502,28.56920199999877,28.56920199999877,0.00000000000000
