Date,CPU Utilization,CPU Power
2024-10-24 12:34:17,0.00000000000000,0.00000000000000
2024-10-24 12:34:18,0.00063171193936,0.27625581318692
2024-10-24 12:34:19,0.03112228858849,8.87623652393635
2024-10-24 12:34:20,0.01570845114672,5.84721274509873
2024-10-24 12:34:21,0.01601758793970,4.10481346153910
2024-10-24 12:34:22,0.03147623544224,10.87880536277811
2024-10-24 12:34:23,0.03140703517588,7.83969142157016
2024-10-24 12:34:24,0.03156565656566,11.41582786259201
2024-10-24 12:34:25,0.03168130489335,7.11123380292084
2024-10-24 12:34:26,0.03159557661927,10.10073161764654
2024-10-24 12:34:27,0.03135779241141,6.08921239669625
2024-10-24 12:34:28,0.03147623544224,12.28339870689650
2024-10-24 12:34:29,0.03136882129278,7.18722501750220
